order_id,order_time,zone,category,order_value,delivery_time_mins,weather,delivery_cost,discount,freshness_hrs_left,contribution_margin
109021,2025-01-06 17:31:00,Koramangala,Snacks,470.22,14,Clear,40,0,500,430.22
109022,2025-01-03 20:57:00,Whitefield,Perishable,691.54,12,Clear,40,0,35,651.54
109023,2025-01-19 20:41:00,Jayanagar,Home Needs,719.04,15,Clear,40,0,500,679.04
109024,2025-01-07 03:43:00,Koramangala,Snacks,335.28,19,Cloudy,40,50,500,245.27999999999997
109025,2025-01-25 08:54:00,Whitefield,Perishable,781.8,39,Rainy,45,0,3,736.8
109026,2025-01-17 20:45:00,Indiranagar,Beverages,356.65,28,Rainy,40,0,500,316.65
109027,2025-01-21 08:14:00,Whitefield,Home Needs,901.47,15,Clear,40,0,500,861.47
109028,2025-01-25 21:16:00,HSR Layout,Home Needs,1016.68,18,Clear,40,50,500,926.68
109029,2025-01-05 16:09:00,Whitefield,Perishable,900.14,18,Clear,40,100,40,760.14
109030,2025-01-30 07:43:00,Jayanagar,Beverages,992.25,18,Cloudy,40,0,500,952.25
109031,2025-01-30 21:11:00,HSR Layout,Beverages,360.67,16,Cloudy,40,50,500,270.67
109032,2025-01-09 18:32:00,HSR Layout,Perishable,700.89,39,Rainy,45,0,15,655.89
109033,2025-01-05 10:46:00,Indiranagar,Perishable,570.17,10,Clear,40,100,16,430.16999999999996
109034,2025-01-01 19:40:00,Whitefield,Beverages,405.32,23,Cloudy,40,50,500,315.32
109035,2025-01-16 20:48:00,HSR Layout,Home Needs,760.64,24,Cloudy,40,50,500,670.64
109036,2025-01-31 21:05:00,HSR Layout,Beverages,1032.51,17,Cloudy,40,0,500,992.51
109037,2025-01-11 06:14:00,Jayanagar,Snacks,673.76,26,Rainy,40,0,500,633.76
109038,2025-01-08 18:34:00,Jayanagar,Home Needs,970.39,11,Clear,40,0,500,930.39
109039,2025-01-14 05:38:00,HSR Layout,Beverages,548.81,13,Clear,40,100,500,408.80999999999995
109040,2025-01-06 14:29:00,Jayanagar,Perishable,311.06,11,Clear,40,50,39,221.06
109041,2025-01-21 19:25:00,Koramangala,Home Needs,718.01,21,Cloudy,40,0,500,678.01
109042,2025-01-06 20:16:00,Koramangala,Beverages,494.11,13,Clear,40,50,500,404.11
109043,2025-01-23 16:15:00,Whitefield,Snacks,207.09,25,Clear,40,0,500,167.09
109044,2025-01-03 15:07:00,Whitefield,Home Needs,819.96,20,Clear,40,50,500,729.96
109045,2025-01-15 22:29:00,HSR Layout,Beverages,410.19,13,Clear,40,0,500,370.19
109046,2025-01-29 08:26:00,Whitefield,Home Needs,1059.82,18,Clear,40,100,500,919.8199999999999
109047,2025-01-26 18:38:00,Jayanagar,Perishable,974.76,25,Clear,40,0,45,934.76
109048,2025-01-13 03:31:00,Whitefield,Perishable,396.79,15,Cloudy,40,0,37,356.79
109049,2025-01-28 12:08:00,Koramangala,Perishable,1177.2,10,Clear,40,100,14,1037.2
109050,2025-01-08 07:19:00,Indiranagar,Beverages,995.64,13,Clear,40,0,500,955.64
109051,2025-01-23 08:20:00,Indiranagar,Snacks,797.88,16,Clear,40,0,500,757.88
109052,2025-01-25 15:53:00,Koramangala,Perishable,349.89,21,Clear,40,0,14,309.89
109053,2025-01-04 08:52:00,Koramangala,Beverages,922.44,13,Clear,40,0,500,882.44
109054,2025-01-30 17:45:00,Jayanagar,Home Needs,985.8,10,Clear,40,0,500,945.8
109055,2025-01-18 17:57:00,Jayanagar,Perishable,959.71,25,Clear,40,0,37,919.71
109056,2025-01-28 04:36:00,Whitefield,Snacks,295.03,15,Clear,40,100,500,155.02999999999997
109057,2025-01-05 11:55:00,Whitefield,Perishable,803.03,14,Clear,40,100,16,663.03
109058,2025-01-29 17:51:00,Jayanagar,Beverages,371.2,13,Cloudy,40,0,500,331.2
109059,2025-01-14 19:11:00,Indiranagar,Home Needs,1148.82,39,Rainy,45,100,500,1003.8199999999999
109060,2025-01-14 21:58:00,Koramangala,Perishable,956.8,12,Cloudy,40,50,38,866.8
109061,2025-01-03 20:58:00,Jayanagar,Home Needs,722.59,25,Clear,40,0,500,682.59
109062,2025-01-15 15:41:00,Whitefield,Beverages,1039.07,18,Clear,40,0,500,999.0699999999999
109063,2025-01-27 19:17:00,Jayanagar,Perishable,276.0,21,Cloudy,40,0,3,236.0
109064,2025-01-04 17:21:00,HSR Layout,Snacks,612.37,30,Rainy,40,0,500,572.37
109065,2025-01-11 17:56:00,Whitefield,Snacks,165.47,13,Clear,40,100,500,25.47
109066,2025-01-24 16:02:00,Jayanagar,Beverages,292.35,19,Clear,40,0,500,252.35000000000002
109067,2025-01-28 15:14:00,Indiranagar,Snacks,319.43,40,Rainy,45,0,500,274.43
109068,2025-01-16 21:44:00,HSR Layout,Snacks,270.37,21,Cloudy,40,0,500,230.37
109069,2025-01-16 10:49:00,Koramangala,Snacks,222.49,13,Cloudy,40,0,500,182.49
109070,2025-01-08 14:18:00,Indiranagar,Beverages,552.89,17,Clear,40,100,500,412.89
109071,2025-01-06 19:26:00,Whitefield,Beverages,944.95,24,Clear,40,0,500,904.95
109072,2025-01-15 05:28:00,Whitefield,Perishable,836.16,18,Clear,40,50,2,746.16
109073,2025-01-12 19:12:00,HSR Layout,Beverages,1114.47,20,Clear,40,50,500,1024.47
109074,2025-01-10 18:57:00,Indiranagar,Beverages,982.01,17,Clear,40,0,500,942.01
109075,2025-01-23 19:41:00,Jayanagar,Beverages,970.36,25,Cloudy,40,0,500,930.36
109076,2025-01-14 17:44:00,HSR Layout,Beverages,978.07,14,Clear,40,100,500,838.07
109077,2025-01-03 13:48:00,Whitefield,Beverages,939.47,22,Clear,40,0,500,899.47
109078,2025-01-11 19:15:00,Jayanagar,Perishable,1109.78,12,Clear,40,0,1,1069.78
109079,2025-01-01 13:02:00,Whitefield,Beverages,717.45,28,Rainy,40,100,500,577.45
109080,2025-01-27 19:10:00,Whitefield,Snacks,650.43,33,Rainy,45,0,500,605.43
109081,2025-01-19 20:34:00,Whitefield,Perishable,368.17,30,Rainy,40,0,21,328.17
109082,2025-01-02 19:46:00,Jayanagar,Perishable,805.72,17,Clear,40,100,44,665.72
109083,2025-01-05 23:10:00,Whitefield,Home Needs,830.89,21,Clear,40,0,500,790.89
109084,2025-01-22 10:44:00,HSR Layout,Home Needs,957.16,25,Clear,40,0,500,917.16
109085,2025-01-15 19:33:00,Whitefield,Snacks,454.67,24,Cloudy,40,50,500,364.67
109086,2025-01-30 09:52:00,Indiranagar,Beverages,477.4,23,Clear,40,50,500,387.4
109087,2025-01-18 21:24:00,Whitefield,Home Needs,281.95,10,Cloudy,40,50,500,191.95
109088,2025-01-04 12:13:00,Whitefield,Beverages,789.74,15,Clear,40,0,500,749.74
109089,2025-01-15 19:24:00,Indiranagar,Snacks,483.01,16,Clear,40,0,500,443.01
109090,2025-01-18 21:31:00,Jayanagar,Beverages,741.91,12,Clear,40,0,500,701.91
109091,2025-01-17 03:04:00,Koramangala,Perishable,1139.7,22,Clear,40,0,21,1099.7
109092,2025-01-26 12:58:00,Jayanagar,Perishable,533.61,25,Clear,40,0,3,493.61
109093,2025-01-06 06:57:00,Whitefield,Snacks,328.99,35,Rainy,45,0,500,283.99
109094,2025-01-20 09:12:00,Koramangala,Home Needs,590.26,19,Cloudy,40,0,500,550.26
109095,2025-01-08 15:31:00,Koramangala,Snacks,1077.52,18,Clear,40,0,500,1037.52
109096,2025-01-24 10:57:00,Indiranagar,Snacks,522.58,14,Clear,40,0,500,482.58000000000004
109097,2025-01-02 18:16:00,Koramangala,Snacks,198.9,12,Clear,40,100,500,58.900000000000006
109098,2025-01-06 20:32:00,Indiranagar,Snacks,456.21,37,Rainy,45,50,500,361.21
109099,2025-01-14 19:58:00,Whitefield,Snacks,177.31,13,Clear,40,50,500,87.31
109100,2025-01-06 21:38:00,HSR Layout,Perishable,795.78,16,Clear,40,50,23,705.78
109101,2025-01-03 23:13:00,Whitefield,Beverages,1080.86,33,Rainy,45,100,500,935.8599999999999
109102,2025-01-04 04:19:00,Indiranagar,Beverages,669.4,13,Clear,40,100,500,529.4
109103,2025-01-10 18:52:00,HSR Layout,Perishable,804.83,25,Rainy,40,100,47,664.83
109104,2025-01-09 18:39:00,Whitefield,Home Needs,412.23,35,Rainy,45,0,500,367.23
109105,2025-01-30 12:36:00,HSR Layout,Perishable,541.87,22,Clear,40,100,19,401.87
109106,2025-01-25 05:43:00,HSR Layout,Snacks,878.71,11,Clear,40,0,500,838.71
109107,2025-01-02 19:53:00,Whitefield,Home Needs,1057.79,24,Clear,40,100,500,917.79
109108,2025-01-20 18:30:00,Koramangala,Snacks,1056.92,20,Clear,40,50,500,966.9200000000001
109109,2025-01-26 07:46:00,HSR Layout,Perishable,285.2,30,Rainy,40,0,40,245.2
109110,2025-01-08 15:57:00,Indiranagar,Snacks,1080.45,15,Clear,40,50,500,990.45
109111,2025-01-06 20:23:00,HSR Layout,Home Needs,861.32,21,Cloudy,40,0,500,821.32
109112,2025-01-21 09:00:00,Koramangala,Perishable,625.58,20,Clear,40,100,9,485.58000000000004
109113,2025-01-11 19:16:00,Whitefield,Beverages,1165.11,29,Rainy,40,0,500,1125.11
109114,2025-01-20 20:24:00,Whitefield,Beverages,696.17,10,Clear,40,50,500,606.17
109115,2025-01-11 10:57:00,Indiranagar,Beverages,361.64,10,Clear,40,50,500,271.64
109116,2025-01-14 19:11:00,Whitefield,Beverages,802.6,19,Clear,40,0,500,762.6
109117,2025-01-20 07:44:00,Jayanagar,Perishable,631.93,39,Rainy,45,0,11,586.93
109118,2025-01-20 13:46:00,Indiranagar,Beverages,559.68,10,Clear,40,0,500,519.68
109119,2025-01-13 08:04:00,HSR Layout,Home Needs,468.89,10,Clear,40,0,500,428.89
109120,2025-01-20 18:05:00,Jayanagar,Home Needs,551.45,10,Clear,40,0,500,511.45000000000005
109121,2025-01-24 02:33:00,HSR Layout,Home Needs,224.49,18,Clear,40,100,500,84.49000000000001
109122,2025-01-06 12:51:00,Koramangala,Snacks,1028.93,22,Clear,40,0,500,988.9300000000001
109123,2025-01-23 07:08:00,Koramangala,Snacks,1174.33,12,Clear,40,0,500,1134.33
109124,2025-01-22 08:31:00,HSR Layout,Beverages,348.85,17,Clear,40,100,500,208.85000000000002
109125,2025-01-24 09:02:00,HSR Layout,Home Needs,561.25,11,Clear,40,50,500,471.25
109126,2025-01-01 19:42:00,HSR Layout,Snacks,504.15,13,Clear,40,50,500,414.15
109127,2025-01-12 20:38:00,Koramangala,Perishable,609.41,23,Clear,40,0,3,569.41
109128,2025-01-18 08:43:00,HSR Layout,Home Needs,566.9,12,Clear,40,0,500,526.9
109129,2025-01-15 20:43:00,Jayanagar,Beverages,259.19,15,Clear,40,50,500,169.19
109130,2025-01-11 16:03:00,Jayanagar,Beverages,528.17,20,Clear,40,100,500,388.16999999999996
109131,2025-01-27 07:20:00,Koramangala,Beverages,769.97,25,Cloudy,40,100,500,629.97
109132,2025-01-30 18:32:00,Indiranagar,Beverages,896.9,26,Rainy,40,100,500,756.9
109133,2025-01-13 19:21:00,Indiranagar,Perishable,753.09,24,Clear,40,0,42,713.09
109134,2025-01-10 07:45:00,Whitefield,Snacks,980.78,12,Clear,40,50,500,890.78
109135,2025-01-21 09:28:00,Jayanagar,Home Needs,458.04,24,Clear,40,0,500,418.04
109136,2025-01-29 18:30:00,Whitefield,Perishable,566.67,35,Rainy,45,0,36,521.67
109137,2025-01-24 19:32:00,Koramangala,Home Needs,717.31,21,Clear,40,50,500,627.31
109138,2025-01-10 09:48:00,Koramangala,Snacks,1046.22,21,Clear,40,0,500,1006.22
109139,2025-01-03 04:04:00,HSR Layout,Beverages,532.07,40,Rainy,45,50,500,437.07000000000005
109140,2025-01-02 21:58:00,Indiranagar,Home Needs,1007.49,22,Clear,40,0,500,967.49
109141,2025-01-13 07:25:00,Jayanagar,Perishable,716.82,21,Clear,40,0,29,676.82
109142,2025-01-26 21:37:00,Koramangala,Perishable,197.34,20,Clear,40,0,26,157.34
109143,2025-01-08 04:52:00,Indiranagar,Beverages,905.0,18,Cloudy,40,50,500,815.0
109144,2025-01-02 20:25:00,Whitefield,Home Needs,742.33,16,Clear,40,0,500,702.33
109145,2025-01-08 21:31:00,HSR Layout,Home Needs,879.25,16,Clear,40,100,500,739.25
109146,2025-01-17 15:12:00,Koramangala,Snacks,836.63,18,Clear,40,100,500,696.63
109147,2025-01-08 20:41:00,Koramangala,Home Needs,1043.49,20,Clear,40,100,500,903.49
109148,2025-01-22 05:10:00,Jayanagar,Snacks,932.61,22,Cloudy,40,50,500,842.61
109149,2025-01-14 08:20:00,Koramangala,Home Needs,675.0,39,Rainy,45,0,500,630.0
109150,2025-01-02 19:36:00,Indiranagar,Perishable,309.24,12,Clear,40,0,3,269.24
109151,2025-01-01 09:13:00,Koramangala,Beverages,569.15,12,Cloudy,40,50,500,479.15
109152,2025-01-18 17:00:00,Jayanagar,Beverages,985.96,19,Clear,40,100,500,845.96
109153,2025-01-30 17:45:00,Jayanagar,Perishable,561.05,29,Rainy,40,50,45,471.04999999999995
109154,2025-01-16 17:49:00,Whitefield,Home Needs,153.69,19,Clear,40,0,500,113.69
109155,2025-01-12 15:03:00,Indiranagar,Snacks,289.77,13,Cloudy,40,0,500,249.76999999999998
109156,2025-01-31 17:12:00,HSR Layout,Snacks,629.33,15,Clear,40,50,500,539.33
109157,2025-01-03 21:37:00,Whitefield,Beverages,932.58,28,Rainy,40,50,500,842.58
109158,2025-01-06 05:18:00,Koramangala,Snacks,373.23,10,Cloudy,40,0,500,333.23
109159,2025-01-27 19:42:00,Indiranagar,Beverages,1076.84,11,Clear,40,0,500,1036.84
109160,2025-01-15 11:29:00,HSR Layout,Home Needs,566.06,17,Clear,40,0,500,526.06
109161,2025-01-18 20:58:00,Whitefield,Home Needs,753.24,25,Clear,40,0,500,713.24
109162,2025-01-01 11:29:00,Jayanagar,Snacks,249.92,14,Clear,40,0,500,209.92
109163,2025-01-08 18:07:00,HSR Layout,Snacks,436.35,25,Clear,40,50,500,346.35
109164,2025-01-06 07:06:00,Whitefield,Home Needs,225.08,10,Clear,40,0,500,185.08
109165,2025-01-15 20:22:00,Indiranagar,Home Needs,261.77,18,Clear,40,100,500,121.76999999999998
109166,2025-01-24 15:47:00,Whitefield,Beverages,704.67,15,Clear,40,0,500,664.67
109167,2025-01-20 16:45:00,Whitefield,Snacks,1150.96,14,Cloudy,40,50,500,1060.96
109168,2025-01-17 20:25:00,Indiranagar,Snacks,1002.83,19,Clear,40,100,500,862.83
109169,2025-01-31 15:53:00,Whitefield,Snacks,1081.47,21,Clear,40,0,500,1041.47
109170,2025-01-21 18:42:00,Indiranagar,Perishable,298.22,12,Clear,40,0,44,258.22
109171,2025-01-19 20:45:00,Jayanagar,Home Needs,285.65,31,Rainy,45,0,500,240.64999999999998
109172,2025-01-19 17:23:00,Koramangala,Perishable,238.18,22,Cloudy,40,0,18,198.18
109173,2025-01-19 20:46:00,Whitefield,Perishable,503.57,34,Rainy,45,0,24,458.57
109174,2025-01-22 21:42:00,Jayanagar,Perishable,422.78,14,Clear,40,0,1,382.78
109175,2025-01-05 12:02:00,Koramangala,Beverages,151.73,24,Cloudy,40,0,500,111.72999999999999
109176,2025-01-08 20:53:00,Whitefield,Perishable,1040.04,14,Cloudy,40,0,10,1000.04
109177,2025-01-31 06:58:00,Indiranagar,Perishable,185.59,23,Clear,40,100,32,45.59
109178,2025-01-20 08:30:00,HSR Layout,Snacks,234.9,11,Clear,40,100,500,94.9
109179,2025-01-10 09:35:00,Whitefield,Home Needs,464.56,21,Clear,40,0,500,424.56
109180,2025-01-23 01:27:00,Jayanagar,Beverages,1003.39,15,Clear,40,0,500,963.39
109181,2025-01-20 15:03:00,HSR Layout,Home Needs,447.37,13,Clear,40,50,500,357.37
109182,2025-01-03 13:01:00,HSR Layout,Beverages,672.77,14,Clear,40,100,500,532.77
109183,2025-01-07 21:44:00,Whitefield,Perishable,638.91,10,Clear,40,50,17,548.91
109184,2025-01-22 14:33:00,Whitefield,Snacks,900.68,35,Rainy,45,100,500,755.68
109185,2025-01-31 19:49:00,Koramangala,Home Needs,236.75,36,Rainy,45,0,500,191.75
109186,2025-01-02 19:19:00,Whitefield,Beverages,174.36,19,Cloudy,40,100,500,34.360000000000014
109187,2025-01-07 10:44:00,Indiranagar,Beverages,560.27,24,Cloudy,40,0,500,520.27
109188,2025-01-29 20:10:00,HSR Layout,Home Needs,373.94,15,Clear,40,50,500,283.94
109189,2025-01-27 19:46:00,HSR Layout,Snacks,736.43,14,Clear,40,50,500,646.43
109190,2025-01-25 05:51:00,Koramangala,Snacks,504.17,23,Clear,40,0,500,464.17
109191,2025-01-10 22:33:00,Koramangala,Beverages,397.42,14,Clear,40,0,500,357.42
109192,2025-01-28 15:00:00,Indiranagar,Home Needs,1090.57,38,Rainy,45,0,500,1045.57
109193,2025-01-14 17:30:00,HSR Layout,Perishable,411.41,11,Clear,40,100,21,271.41
109194,2025-01-24 19:18:00,Indiranagar,Home Needs,879.89,26,Rainy,40,0,500,839.89
109195,2025-01-19 09:31:00,Indiranagar,Perishable,1004.78,13,Cloudy,40,0,18,964.78
109196,2025-01-25 10:17:00,Koramangala,Snacks,187.65,11,Clear,40,100,500,47.650000000000006
109197,2025-01-18 08:03:00,Jayanagar,Snacks,1010.94,11,Clear,40,100,500,870.94
109198,2025-01-27 15:26:00,Indiranagar,Perishable,915.52,25,Clear,40,50,33,825.52
109199,2025-01-10 20:42:00,Jayanagar,Beverages,542.21,19,Clear,40,0,500,502.21000000000004
109200,2025-01-06 20:22:00,Koramangala,Beverages,611.84,21,Clear,40,50,500,521.84
109201,2025-01-11 23:23:00,Whitefield,Home Needs,477.3,14,Clear,40,100,500,337.3
109202,2025-01-06 05:31:00,Whitefield,Home Needs,174.21,16,Clear,40,0,500,134.21
109203,2025-01-26 21:23:00,Koramangala,Beverages,1015.96,34,Rainy,45,100,500,870.96
109204,2025-01-09 14:08:00,Koramangala,Snacks,244.68,22,Clear,40,0,500,204.68
109205,2025-01-20 17:57:00,HSR Layout,Snacks,350.44,13,Cloudy,40,0,500,310.44
109206,2025-01-20 21:35:00,Whitefield,Perishable,873.5,15,Cloudy,40,0,47,833.5
109207,2025-01-30 21:44:00,Koramangala,Home Needs,629.37,25,Cloudy,40,50,500,539.37
109208,2025-01-20 10:14:00,Indiranagar,Snacks,416.12,34,Rainy,45,100,500,271.12
109209,2025-01-08 19:33:00,Whitefield,Snacks,543.77,17,Cloudy,40,0,500,503.77
109210,2025-01-30 18:31:00,HSR Layout,Home Needs,364.29,24,Clear,40,0,500,324.29
109211,2025-01-21 18:19:00,Whitefield,Beverages,832.69,16,Clear,40,0,500,792.69
109212,2025-01-28 10:49:00,Whitefield,Home Needs,1175.31,21,Clear,40,100,500,1035.31
109213,2025-01-05 18:29:00,Whitefield,Home Needs,465.02,22,Clear,40,100,500,325.02
109214,2025-01-19 15:04:00,HSR Layout,Beverages,380.05,10,Clear,40,0,500,340.05
109215,2025-01-23 21:31:00,Jayanagar,Home Needs,1199.44,28,Rainy,40,0,500,1159.44
109216,2025-01-22 00:49:00,HSR Layout,Snacks,1141.65,31,Rainy,45,50,500,1046.65
109217,2025-01-18 19:29:00,Whitefield,Perishable,805.26,24,Clear,40,0,2,765.26
109218,2025-01-11 15:25:00,Indiranagar,Perishable,1126.18,21,Clear,40,0,24,1086.18
109219,2025-01-26 17:06:00,Indiranagar,Beverages,1127.38,28,Rainy,40,100,500,987.3800000000001
109220,2025-01-17 17:25:00,Jayanagar,Beverages,1079.85,12,Clear,40,0,500,1039.85
109221,2025-01-18 22:33:00,Jayanagar,Perishable,217.34,12,Clear,40,100,29,77.34
109222,2025-01-27 19:08:00,Jayanagar,Beverages,1099.07,12,Clear,40,0,500,1059.07
109223,2025-01-29 14:26:00,Jayanagar,Snacks,823.82,21,Clear,40,50,500,733.82
109224,2025-01-06 10:41:00,HSR Layout,Snacks,213.28,11,Clear,40,0,500,173.28
109225,2025-01-21 09:56:00,Indiranagar,Perishable,573.97,25,Clear,40,50,40,483.97
109226,2025-01-01 19:21:00,HSR Layout,Snacks,500.38,14,Clear,40,50,500,410.38
109227,2025-01-29 21:35:00,Koramangala,Perishable,784.87,19,Clear,40,50,6,694.87
109228,2025-01-19 10:46:00,Indiranagar,Snacks,849.44,15,Clear,40,50,500,759.44
109229,2025-01-23 17:06:00,Indiranagar,Beverages,970.76,14,Clear,40,0,500,930.76
109230,2025-01-31 08:28:00,HSR Layout,Snacks,276.45,30,Rainy,40,0,500,236.45
109231,2025-01-26 18:02:00,Koramangala,Home Needs,684.15,11,Clear,40,0,500,644.15
109232,2025-01-14 15:45:00,HSR Layout,Snacks,1193.68,27,Rainy,40,50,500,1103.68
109233,2025-01-05 18:49:00,Indiranagar,Perishable,828.33,18,Clear,40,50,14,738.33
109234,2025-01-25 15:52:00,Indiranagar,Perishable,701.27,22,Clear,40,50,2,611.27
109235,2025-01-21 17:04:00,Jayanagar,Beverages,711.26,31,Rainy,45,0,500,666.26
109236,2025-01-01 17:43:00,HSR Layout,Home Needs,1118.17,21,Clear,40,100,500,978.1700000000001
109237,2025-01-07 21:06:00,Jayanagar,Perishable,383.46,13,Clear,40,0,23,343.46
109238,2025-01-10 18:57:00,Whitefield,Perishable,1156.91,25,Clear,40,0,17,1116.91
109239,2025-01-27 18:06:00,Koramangala,Home Needs,833.85,10,Clear,40,0,500,793.85
109240,2025-01-09 16:44:00,Indiranagar,Beverages,1093.34,23,Cloudy,40,0,500,1053.34
109241,2025-01-25 21:56:00,Whitefield,Perishable,832.25,37,Rainy,45,0,41,787.25
109242,2025-01-19 18:17:00,Koramangala,Beverages,725.74,13,Clear,40,0,500,685.74
109243,2025-01-03 09:18:00,HSR Layout,Snacks,941.37,19,Clear,40,100,500,801.37
109244,2025-01-21 20:00:00,Whitefield,Snacks,970.1,24,Clear,40,100,500,830.1
109245,2025-01-28 21:16:00,HSR Layout,Home Needs,495.72,19,Clear,40,0,500,455.72
109246,2025-01-06 17:08:00,Koramangala,Beverages,905.76,22,Clear,40,0,500,865.76
109247,2025-01-05 17:06:00,Jayanagar,Perishable,594.74,23,Cloudy,40,50,9,504.74
109248,2025-01-11 23:11:00,Whitefield,Snacks,938.71,19,Clear,40,0,500,898.71
109249,2025-01-29 08:17:00,HSR Layout,Perishable,897.77,11,Clear,40,50,29,807.77
109250,2025-01-16 19:19:00,Koramangala,Perishable,919.2,10,Clear,40,100,13,779.2
109251,2025-01-01 19:26:00,Koramangala,Home Needs,460.01,25,Clear,40,0,500,420.01
109252,2025-01-01 18:43:00,Jayanagar,Home Needs,325.43,39,Rainy,45,0,500,280.43
109253,2025-01-09 18:11:00,Koramangala,Beverages,1182.63,20,Clear,40,0,500,1142.63
109254,2025-01-23 07:16:00,Jayanagar,Beverages,281.83,19,Clear,40,100,500,141.82999999999998
109255,2025-01-14 18:33:00,Jayanagar,Snacks,324.16,20,Clear,40,0,500,284.16
109256,2025-01-11 21:01:00,Koramangala,Snacks,619.65,24,Cloudy,40,0,500,579.65
109257,2025-01-21 20:25:00,Jayanagar,Perishable,352.08,18,Clear,40,50,8,262.08
109258,2025-01-08 19:59:00,Whitefield,Perishable,506.47,25,Clear,40,50,47,416.47
109259,2025-01-11 11:08:00,Koramangala,Snacks,978.02,15,Clear,40,0,500,938.02
109260,2025-01-02 07:46:00,HSR Layout,Perishable,815.59,16,Clear,40,0,9,775.59
109261,2025-01-31 17:59:00,Indiranagar,Snacks,387.4,25,Cloudy,40,0,500,347.4
109262,2025-01-18 13:19:00,HSR Layout,Snacks,526.86,11,Cloudy,40,0,500,486.86
109263,2025-01-05 11:06:00,HSR Layout,Beverages,401.88,16,Clear,40,50,500,311.88
109264,2025-01-13 17:26:00,Jayanagar,Home Needs,821.92,16,Clear,40,50,500,731.92
109265,2025-01-28 04:21:00,Jayanagar,Beverages,917.28,19,Clear,40,100,500,777.28
109266,2025-01-03 17:38:00,Jayanagar,Beverages,719.11,20,Clear,40,0,500,679.11
109267,2025-01-27 19:14:00,HSR Layout,Home Needs,991.38,20,Clear,40,0,500,951.38
109268,2025-01-23 09:10:00,Jayanagar,Beverages,672.9,16,Cloudy,40,50,500,582.9
109269,2025-01-28 12:20:00,Jayanagar,Home Needs,1065.28,29,Rainy,40,100,500,925.28
109270,2025-01-07 20:05:00,Jayanagar,Beverages,264.23,23,Cloudy,40,50,500,174.23000000000002
109271,2025-01-08 17:15:00,HSR Layout,Snacks,982.6,11,Clear,40,100,500,842.6
109272,2025-01-03 14:06:00,HSR Layout,Home Needs,918.21,22,Clear,40,100,500,778.21
109273,2025-01-06 17:18:00,Jayanagar,Beverages,629.12,21,Clear,40,0,500,589.12
109274,2025-01-22 21:36:00,Indiranagar,Perishable,1120.54,18,Clear,40,0,28,1080.54
109275,2025-01-12 21:41:00,HSR Layout,Beverages,566.58,13,Cloudy,40,0,500,526.58
109276,2025-01-30 17:27:00,Whitefield,Home Needs,1174.92,10,Clear,40,50,500,1084.92
109277,2025-01-12 15:51:00,Koramangala,Home Needs,256.43,17,Cloudy,40,0,500,216.43
109278,2025-01-30 08:23:00,Whitefield,Snacks,1012.61,16,Clear,40,0,500,972.61
109279,2025-01-10 19:42:00,Jayanagar,Home Needs,593.06,20,Cloudy,40,0,500,553.06
109280,2025-01-11 20:44:00,Jayanagar,Snacks,312.61,16,Clear,40,0,500,272.61
109281,2025-01-20 08:52:00,HSR Layout,Beverages,571.17,20,Clear,40,100,500,431.16999999999996
